TransID,Date,EmployeeID,ProjectID,CostCode,Hours,CountryID,BillRate,BilledAmt,SubAccount,Comments,Yr
1632064,2012-09-17,40,47,458,1.5,104,300,55.69304889138847,104-6051-10132,BI - Reporting Build Phase,2012
1642457,2012-10-12,3,66,190,2.5,105,150,64.50641536705207,105-6020-10178,Excel-Lent Training. Plus preparation.,2012
1569502,2012-03-23,39,14,215,5.5,105,450,54.95824983359239,105-6039-10131,Prep work for UAT kickoff,2012
1567760,2012-03-14,6,10,190,2.5,102,150,56.52055368434588,102-6020-10147,ERP - Production Support,2012
1612594,2012-07-13,63,39,495,3,107,150,54.05521431423182,107-6034-10161,App Dev - Project Management,2012
1591374,2012-05-17,12,12,490,5.5,102,900,71.12023146904049,102-6022-10143,Application Development Support,2012
1638657,2012-09-22,68,20,456,1,104,750,57.91871763757905,104-6047-10210,BI - Acceptance Testing,2012
1631489,2012-09-14,38,48,456,4,102,150,93.89042574006464,102-6045-10216,BI - Acceptance Testing,2012
1646699,2012-10-25,32,59,458,6.5,101,300,88.10300606376212,101-6028-10215,BI - Reporting Build Phase,2012
1578961,2012-04-12,59,10,215,1,102,150,73.54580465522373,102-6020-10147,CRM - Build Phase,2012
1646880,2012-10-26,14,65,457,2.5,107,150,71.86818501596352,107-6049-10186,BI - SSIS Package Design,2012
1650679,2012-11-15,34,32,430,3.5,107,150,57.93437887054638,107-6021-10186,Financial reporting analysis; reconciliation for P&L,2012
1611189,2012-07-06,15,5,452,2.5,104,450,93.48353059638518,104-6020-10210,"""CAS-25138-J3F0: Review integration errors, reintegrate billings""",2012
1652768,2012-11-26,66,55,190,1,102,300,75.0468093160035,102-6034-10128,ERP - Production Support,2012
1650879,2012-11-16,17,32,430,2,107,150,62.691130613278915,107-6021-10186,AppDev-Defect Resolution,2012
1561157,2012-02-25,35,1,190,6,102,150,68.55069726133033,102-6036-10148,ERP - Production Support,2012
1557634,2012-02-06,5,1,458,1,102,150,76.52963487591681,102-6036-10148,BI - Reporting Build Phase,2012
1610837,2012-07-04,38,27,495,4.5,107,150,55.983888552766075,107-6042-10161,App Dev - Project Management,2012
1654950,2012-12-07,7,62,458,3,104,150,57.07258768046904,104-6035-10182,BI - Reporting Build Phase,2012
1659549,2012-12-31,19,86,458,2,102,300,67.86496574042724,102-6020-10145,BI - Reporting Build Phase,2012
1618697,2012-08-08,46,24,190,3,102,150,91.8113851424481,102-6041-10187,Data transform development and modifications,2012
1651451,2012-11-19,2,66,415,3.5,105,150,79.07922660858426,105-6020-10178,AppDef-Object Model,2012
1656885,2012-12-17,20,74,902,2,102,150,81.31724923756748,102-6044-10151,market research,2012
1630856,2012-09-11,57,32,190,4,107,150,51.64880591190667,107-6021-10186,ERP - Production Support,2012
1650310,2012-11-13,47,49,450,0.5,110,300,72.3709673247291,110-6022-10157,Hierarchy validation. Modified entity tree in Analysis Services and sent to  Newman to confirm.,2012
1650668,2012-11-15,57,47,400,0.5,104,150,52.46851797517836,104-6051-10132,AppDev-Genl Reqmt & Architect,2012
1639249,2012-09-25,40,55,458,1,102,300,53.95203875410292,102-6034-10128,BI - Reporting Build Phase,2012
1556530,2012-01-31,44,1,490,1,102,300,68.11724591268606,102-6036-10148,Help Sheila with excel workbook for invoicing,2012
1570900,2012-03-30,16,13,495,1.5,105,450,62.51046449386925,105-6032-10160,App Dev - Project Management,2012
1641759,2012-10-08,20,54,902,7.5,102,150,79.41431205135888,102-6028-10190,Client Follow up,2012
1659546,2012-12-31,4,85,458,3.5,107,300,55.562352419752486,107-6039-10186,BI - Reporting Build Phase,2012
1581333,2012-04-24,27,6,902,2,102,300,79.80436327439628,102-6022-10147,New Client Meeting,2012
1570281,2012-03-27,13,4,430,3.5,104,300,75.51141270859694,104-6023-10169,AppDev-Defect Resolution,2012
1565462,2012-03-02,39,7,215,2,107,450,53.741229016974266,107-6043-10186,CRM - Build Phase,2012
1603413,2012-06-19,47,37,453,4.5,102,300,68.09523380269572,102-6043-10183,"""Training PM. Reporting chanGG Partners, fixing database doubled records, copying scenarios. """,2012
1603617,2012-06-20,4,13,458,4,105,300,65.13315177930016,105-6032-10160,Support case communication and investigations with Microsoft team and follow ups,2012
1577881,2012-04-06,19,12,902,2.5,102,300,54.83036634732432,102-6022-10143,market research,2012
1627799,2012-08-26,49,33,215,2.5,102,450,88.14707003987499,102-6020-10139,Post-meeting discussion regarding the database and the report created for BH.,2012
1641339,2012-10-06,8,40,456,3,107,300,53.77048079636386,107-6039-10162,build GL SSIS package,2012
1599131,2012-05-28,55,13,458,3,105,150,61.650692060492844,105-6032-10160,BI - Reporting Build Phase,2012
1655861,2012-12-12,17,72,400,2.5,106,150,55.98601981903145,106-6026-10209,AppDev-Genl Reqmt & Architect,2012
1548644,2012-01-02,8,5,495,2.5,104,300,105.37626672228589,104-6020-10210,ChanGG Partners to the Analysis Services templates on double records when saving budget with  budget dimensions.,2012
1610396,2012-07-02,17,15,415,2.5,102,150,57.78485927160494,102-6021-10141,AppDef-Object Model,2012
1581903,2012-04-27,51,27,458,1.5,107,300,55.42070840149008,107-6042-10161,BI - Reporting Build Phase,2012
1570333,2012-03-27,64,8,902,3,102,150,92.02479404480277,102-6023-10214,market research,2012
1639259,2012-09-25,9,7,515,1.5,107,150,75.5574745582611,107-6043-10186,Infrastructure Maintenance,2012
1654878,2012-12-07,34,58,190,2,102,150,55.72591052803499,102-6036-10147,ERP - Production Support,2012
1557845,2012-02-07,8,5,495,1.5,104,300,65.32572349040198,104-6020-10210,Prep for Microsoft Dynamics Sure Step exam,2012
1570470,2012-03-28,17,7,420,1.5,107,150,74.37727340124007,107-6043-10186,AppDev-Build,2012
1553816,2012-01-30,8,2,450,3.5,102,300,79.47205109643457,102-6037-10184,Review Financial Report examples,2012
1653022,2012-11-27,51,54,458,0.5,102,300,73.22970009583557,102-6028-10190,BI - Reporting Build Phase,2012
1551730,2012-01-19,3,3,190,2.5,103,150,73.2474505535572,103-6020-10217,ERP - Production Support,2012
1601227,2012-06-08,23,17,215,1.5,102,300,76.99867024377554,102-6022-10133,CRM - Build Phase,2012
1643077,2012-10-15,10,48,458,2.5,102,300,60.16342506093135,102-6045-10216,Checked budget upload  .,2012
1650503,2012-11-14,18,45,430,4,102,300,84.96554556498904,102-6051-10172,AppDev-Defect Resolution,2012
1599850,2012-06-01,53,19,190,2.5,106,600,51.83188943871183,106-6049-10146,ERP - Production Support,2012
1617187,2012-07-31,23,29,215,0.5,103,300,51.63552565893409,103-6027-10217,Discuss technical requirements,2012
1627623,2012-08-25,46,35,415,4.5,107,150,55.965602268370056,107-6047-10202,AppDef-Object Model,2012
1579400,2012-04-14,21,7,458,0.5,107,150,81.0701913855019,107-6043-10186,Balance Sheet report query,2012
1642898,2012-10-14,8,41,495,3,106,300,73.01931440879133,106-6035-10134,App Dev - Project Management,2012
1591724,2012-05-19,38,17,452,4,102,150,56.14660642886878,102-6022-10133,CAS-22983-K9D9: Review rights and roles,2012
1579032,2012-04-12,57,8,495,1,102,150,74.9817919681121,102-6023-10214,Report requirements overview and investigation,2012
1570444,2012-03-28,25,10,190,1,102,150,71.68693566557306,102-6020-10147,ERP - Production Support,2012
1627596,2012-08-25,53,37,190,1.5,102,600,54.79928157344582,102-6043-10183,ERP - Production Support,2012
1604356,2012-06-24,9,31,425,0.5,104,150,60.50974447016663,104-6027-10140,AppDev-Testing,2012
1649346,2012-11-08,13,58,420,4,102,300,86.60719675980877,102-6036-10147,AppDev-Build,2012
1604537,2012-06-25,53,31,190,1.5,104,600,76.28254998166304,104-6027-10140,ERP - Production Support,2012
1628593,2012-08-30,13,39,435,5,107,300,68.47836601077023,107-6034-10161,AppDev-User Guide/Document,2012
1599692,2012-05-31,8,31,450,3.5,104,300,72.12959580639918,104-6027-10140,BI - Envisioning,2012
1601235,2012-06-08,22,1,405,0.5,102,150,64.25986673117285,102-6036-10148,Requirements Definition,2012
1643063,2012-10-15,38,54,453,0.5,102,150,65.3214191882378,102-6028-10190,Build and configure vendor onboarding views and form,2012
1610385,2012-07-02,30,33,215,1.5,102,300,51.054318987225976,102-6020-10139,Update workflows,2012
1589834,2012-05-09,18,7,495,4.5,107,300,86.22616592600848,107-6043-10186,App Dev - Project Management,2012
1657220,2012-12-19,37,64,450,2,110,150,87.11927820118052,110-6020-10165,Prepare for weekly call,2012
1629586,2012-09-04,63,31,495,3.5,104,150,50.32937589292826,104-6027-10140,App Dev - Project Management,2012
1559708,2012-02-17,40,2,902,3.5,102,300,102.58298099647023,102-6037-10184,client meeting,2012
1565497,2012-03-02,14,9,453,1.5,102,150,49.97158375495791,102-6025-10191,BI - Budgeting Build Phase,2012
1553214,2012-01-27,31,1,190,2,102,150,52.450985644290476,102-6036-10148,Meeting with Calvin - Login Azure platform for the BI Team,2012
1617181,2012-07-31,65,45,190,3.5,102,150,53.18773568393025,102-6051-10172,Training. Verification and testing of templates.,2012
1553438,2012-01-28,22,6,425,2,102,150,52.7136237804257,102-6022-10147,AppDev-Testing,2012
1552718,2012-01-24,43,5,458,2.5,104,300,49.00314111867478,104-6020-10210,"""Meeting with PM. Call with  to request the organizational chart to create trees in Analysis Services warehouse. Test to create a tree, roll-ups for client and chart of accounts. """,2012
1600476,2012-06-04,26,26,452,2,110,150,49.30735260809468,110-6020-10129,BI - Configure Database,2012
1653535,2012-11-30,53,47,190,2,104,600,96.1849423324382,104-6051-10132,ERP - Production Support,2012
1552342,2012-01-22,15,3,453,2,103,450,55.68529894198947,103-6020-10217,BI - Budgeting Build Phase,2012
1561226,2012-02-25,55,8,458,1.5,102,150,52.02174018534158,102-6023-10214,BI - Reporting Build Phase,2012
1639754,2012-09-28,33,42,190,3,110,600,66.81561024975257,110-6024-10166,ERP - Production Support,2012
1631050,2012-09-12,41,38,190,5.5,103,300,65.11380343195225,103-6051-10201,ERP - Production Support,2012
1656278,2012-12-14,43,62,458,3,104,300,80.44923722180155,104-6035-10182,BI - Reporting Build Phase,2012
1592105,2012-05-21,17,32,430,4,107,150,71.01449453314216,107-6021-10186,Meeting with client to discuss report error,2012
1638660,2012-09-22,24,62,456,3,104,150,84.5131878462935,104-6035-10182,Requirements for Billing Report,2012
1655903,2012-12-12,69,59,458,5,101,300,56.36210127379244,101-6028-10215,BI - Reporting Build Phase,2012
1592485,2012-05-23,17,29,410,3.5,103,150,106.31630021221817,103-6027-10217,Develop Technical Specifications,2012
1589642,2012-05-08,35,16,495,4.5,102,150,61.00648875672877,102-6031-10190,App Dev - Project Management,2012
1617788,2012-08-03,15,5,452,1.5,104,450,96.16104940275298,104-6020-10210,"""Test autoload setup, download and review QVD Outbound data. Begin prototyping invoice report.""",2012
1560076,2012-02-19,12,2,495,5,102,900,58.442965689204335,102-6037-10184,App Dev - Project Management,2012
1581703,2012-04-26,35,20,490,3,104,150,64.34654100813881,104-6047-10210,Application Development Support,2012
1556837,2012-02-02,17,6,190,4.5,102,150,58.93091923378998,102-6022-10147,ERP - Production Support,2012
1609644,2012-06-28,58,35,456,4,107,300,70.3497057045897,107-6047-10202,BI - Acceptance Testing,2012
1553814,2012-01-30,22,6,435,1.5,102,150,61.99316803829409,102-6022-10147,AppDev-User Guide/Document,2012
1619363,2012-08-11,55,45,902,3,102,150,84.75524353915014,102-6051-10172,Client Follow up,2012
1641872,2012-10-09,66,49,190,2,110,300,49.835281688201995,110-6022-10157,ERP - Production Support,2012
1620280,2012-08-16,63,30,453,4.5,104,150,64.35818740304518,104-6046-10155,BI - Budgeting Build Phase,2012
1639421,2012-09-26,47,60,452,2,102,300,83.57116134198893,102-6029-10152,Meeting with client to discuss the Safeway invoice,2012
1611149,2012-07-06,48,22,190,0.5,107,150,55.461598884088424,107-6034-10213,ERP - Production Support,2012
1558366,2012-02-10,38,5,453,1,104,150,65.03240230475924,104-6020-10210,Meeting  and  to review client Project Plan.,2012
1565338,2012-03-01,69,10,902,2.5,102,300,52.371295234240655,102-6020-10147,New Client Meeting,2012
1630340,2012-09-08,58,47,453,3,104,300,75.89624242315224,104-6051-10132,BI - Budgeting Build Phase,2012
1656415,2012-12-15,48,62,190,1,104,150,52.396132765281976,104-6035-10182,Study for Microsoft Dynamics Sure Step,2012
1653967,2012-12-02,68,69,450,2,107,750,60.36153976627908,107-6020-10202,BI - Envisioning,2012
1652650,2012-11-25,35,52,495,2,106,150,82.58986031855963,106-6028-10177,App Dev - Project Management,2012
1620463,2012-08-17,34,51,425,2,108,150,51.70727714928697,108-6040-10144,AppDev-Testing,2012
1629765,2012-09-05,21,44,458,2,105,150,65.162757870133575,105-6033-10142,BI - Reporting Build Phase,2012
1658369,2012-12-25,44,12,415,2,102,300,54.41690143724952,102-6022-10143,AppDef-Object Model,2012
1647808,2012-10-31,35,59,420,6.5,101,150,52.793426656477116,101-6028-10215,AppDev-Build,2012
1612767,2012-07-14,47,24,457,0.5,102,300,68.81817271420454,102-6041-10187,BI - SSIS Package Design,2012
1657072,2012-12-18,58,66,495,1.5,105,300,60.882488871004426,105-6020-10178,Meeting  and PM to discuss times sheet and GP analytics,2012
1556872,2012-02-02,58,2,450,2,102,300,68.22799485853416,102-6037-10184,BI - Envisioning,2012
1565274,2012-03-01,46,2,405,1,102,150,70.72513702996139,102-6037-10184,Review project realization and timeline,2012
1603761,2012-06-21,12,8,405,3,102,900,64.77274792064306,102-6023-10214,Requirements Definition,2012
1656051,2012-12-13,39,64,215,1.5,110,450,64.56896465554684,110-6020-10165,CRM - Build Phase,2012
1643485,2012-10-17,43,46,902,2,102,300,70.53807919090553,102-6023-10137,Client Follow up,2012
1579997,2012-04-17,7,13,902,1.5,105,150,62.50251100330607,105-6032-10160,Client Follow up,2012
1578834,2012-04-11,28,7,902,4.5,107,750,51.21367423534785,107-6043-10186,New Client Meeting,2012
1590598,2012-05-13,22,10,490,1,102,150,64.25976657006808,102-6020-10147,Application Development Support,2012
1611986,2012-07-10,15,24,453,2,102,450,70.1631429832104,102-6041-10187,BI - Budgeting Build Phase,2012
1610572,2012-07-03,53,33,190,2,102,600,70.21385930176515,102-6020-10139,ERP - Production Support,2012
1640978,2012-10-04,64,65,458,3,107,150,52.04462896369807,107-6049-10186,"""Folder structure modifications, site template solution implementation and validations """,2012
1550645,2012-01-13,50,7,420,4.5,107,450,52.616480037483676,107-6043-10186,AppDev-Build,2012
1588423,2012-05-02,3,25,190,4.5,107,150,54.08170851440434,107-6028-10170,ERP - Production Support,2012
1629913,2012-09-06,33,59,190,4.5,101,600,71.09459365563387,101-6028-10215,"""change report, update SQLscript for job, trouble shoot ssis package""",2012
1629355,2012-09-03,35,34,430,5,102,150,63.00398051351765,102-6029-10139,AppDev-Defect Resolution,2012
1560077,2012-02-19,2,5,495,1,104,150,51.06666985334245,104-6020-10210,"""Meeting with Ben, Vance, and Rachelle to discuss chanGG Partners needed for installations""",2012
1587861,2012-04-29,50,8,405,2,102,450,75.25608449544441,102-6023-10214,working on performance of Accounting Schedule report,2012
1657434,2012-12-20,58,54,457,3.5,102,300,69.8765687146363,102-6028-10190,BI - SSIS Package Design,2012
1631268,2012-09-13,44,30,410,1,104,300,61.78025207153775,104-6046-10155,Develop Technical Specifications,2012
1580716,2012-04-21,63,2,452,5.5,102,150,51.55142269329627,102-6037-10184,BI - Configure Database,2012
1591326,2012-05-17,57,20,420,3.5,104,150,52.55337121846415,104-6047-10210,"""Forecast update, and forecast meeting with BI team. """,2012
1614745,2012-07-24,43,40,902,0.5,107,300,77.34964017946572,107-6039-10162,New Client Meeting,2012
1557054,2012-02-03,34,5,435,3,104,150,56.00705042681224,104-6020-10210,Study introduction to financial accounting,2012
1647039,2012-10-27,35,34,430,6.5,102,150,65.22029059336805,102-6029-10139,AppDev-Defect Resolution,2012
1610798,2012-07-04,68,26,450,2,110,750,56.03704474960158,110-6020-10129,BI - Envisioning,2012
1552111,2012-01-21,65,5,190,1.5,104,150,61.469146449813444,104-6020-10210,ERP - Production Support,2012
1566851,2012-03-09,40,1,458,2.5,102,300,81.0410281753474,102-6036-10148,BI - Reporting Build Phase,2012
1631468,2012-09-14,13,45,425,0.5,102,300,52.860920138803586,102-6051-10172,AppDev-Testing,2012
1643242,2012-10-16,18,42,410,1,110,300,57.54735970828034,110-6024-10166,Develop Technical Specifications,2012
1566861,2012-03-09,54,9,458,2,102,300,54.92839698082425,102-6025-10191,BI - Reporting Build Phase,2012
1610378,2012-07-02,25,34,190,4.5,102,150,61.44261105312773,102-6029-10139,ERP - Production Support,2012
1604600,2012-06-25,18,26,495,1.5,110,300,67.46004192223371,110-6020-10129,App Dev - Project Management,2012
1557782,2012-02-07,39,2,215,2,102,450,69.63255447579891,102-6037-10184,CRM - Build Phase,2012
1612394,2012-07-12,22,8,495,3,102,150,53.32797210699986,102-6023-10214,App Dev - Project Management,2012
1616661,2012-07-28,26,22,495,1,107,150,78.77956668701262,107-6034-10213,Business Intelligence Tools Install; Account access set up,2012
1567037,2012-03-10,37,5,456,2,104,150,59.77470925416152,104-6020-10210,BI - Acceptance Testing,2012
1658175,2012-12-24,57,69,420,2.5,107,150,72.08709516561416,107-6020-10202,AppDev-Build,2012
1604005,2012-06-22,54,18,458,1,110,300,79.4369199676611,110-6034-10149,High level overview of database; account source query development,2012
1632249,2012-09-18,26,56,452,3,107,150,65.04566444592618,107-6041-10186,BI - Configure Database,2012
1570636,2012-03-29,1,14,190,3,105,600,55.0582438559812,105-6039-10131,ERP - Production Support,2012
1628383,2012-08-29,35,35,400,4.5,107,150,58.97113765044123,107-6047-10202,AppDev-Genl Reqmt & Architect,2012
1558939,2012-02-13,54,1,458,2.5,102,300,79.98580848497052,102-6036-10148,BI - Reporting Build Phase,2012
1653612,2012-11-30,2,56,515,6,107,150,49.179118185635716,107-6041-10186,Infrastructure Maintenance,2012
1618204,2012-08-05,8,39,495,3.5,107,300,83.21610069766038,107-6034-10161,UAT kickoff and prep work,2012
1558171,2012-02-09,8,5,452,1.5,104,300,54.16132756692484,104-6020-10210,BI - Configure Database,2012
1620272,2012-08-16,35,50,435,4.5,102,150,100.18427141352139,102-6028-10139,AppDev-User Guide/Document,2012
1603554,2012-06-20,22,18,190,2,110,150,66.95414611403707,110-6034-10149,Review GG Partners Revenue by Store inquiry,2012
1552893,2012-01-25,15,3,453,2.5,103,450,56.671978760493815,103-6020-10217,Updated forecast. Forecast meeting.,2012
1592918,2012-05-25,10,22,458,1.5,107,300,60.580492690499526,107-6034-10213,Review week 1 testing feedback with Wendy,2012
1610443,2012-07-02,5,41,458,2.5,106,150,80.89365638801202,106-6035-10134,BI - Reporting Build Phase,2012
1632021,2012-09-17,67,53,215,6.5,102,300,99.55158174354675,102-6032-10137,CRM - Build Phase,2012
1603407,2012-06-19,38,26,452,2.5,110,150,53.44016754149719,110-6020-10129,BI - Configure Database,2012
1600886,2012-06-06,43,12,458,6,102,300,55.08034573710344,102-6022-10143,BI - Reporting Build Phase,2012
1602035,2012-06-12,14,25,450,3.5,107,150,75.19247523569135,107-6028-10170,Call with  to understand loading issues to the warehouse and fix proposed.,2012
1591526,2012-05-18,58,10,450,5,102,300,62.82841848102742,102-6020-10147,meeting with client team to discuss issue and resolution,2012
1580293,2012-04-19,31,13,190,4.5,105,150,63.243269768304486,105-6032-10160,ERP - Production Support,2012
1552516,2012-01-23,15,3,453,2.5,103,450,58.84800604128695,103-6020-10217,BI - Budgeting Build Phase,2012
1550245,2012-01-11,65,4,190,1,104,150,55.437112075448134,104-6023-10169,ERP - Production Support,2012
1603790,2012-06-21,16,15,457,0.5,102,450,63.199737994099394,102-6021-10141,BI - SSIS Package Design,2012
1638628,2012-09-22,12,49,405,1.5,110,900,73.21827657462444,110-6022-10157,Requirements Definition,2012
1550094,2012-01-10,9,4,430,4.5,104,150,57.03960069523439,104-6023-10169,Meeting with Ariff to extract the POs,2012
1550281,2012-01-11,38,3,450,2.5,103,150,79.06677885820805,103-6020-10217,BI - Envisioning,2012
1591545,2012-05-18,63,13,457,4.5,105,150,82.09747136089155,105-6032-10160,BI - SSIS Package Design,2012
1642882,2012-10-14,37,62,457,7,104,150,87.6992983698835,104-6035-10182,BI - SSIS Package Design,2012
1654880,2012-12-07,48,62,190,1.5,104,150,90.87950180020636,104-6035-10182,ERP - Production Support,2012
1628381,2012-08-29,39,45,215,3.5,102,450,73.2771025818467,102-6051-10172,CRM - Build Phase,2012
1609978,2012-06-30,66,25,190,6,107,300,84.76455134842982,107-6028-10170,"""Gotomeeting to recreate and remediate issues on form upload, job folders, percent complete application, and follow up meeting planning """,2012
1656666,2012-12-16,14,76,457,8,102,150,58.96176587869189,102-6047-10208,BI - SSIS Package Design,2012
1642635,2012-10-13,65,43,190,1,106,150,57.708904248393594,106-6046-10134,ERP - Production Support,2012
1656294,2012-12-14,37,72,495,2.5,106,150,70.95105388113157,106-6026-10209,App Dev - Project Management,2012
1650311,2012-11-13,47,49,450,4.5,110,300,88.25962221970957,110-6022-10157,"""Catch up on communication, review financials, and delivered information""",2012
1658417,2012-12-25,21,51,902,4,108,150,73.2051423996767,108-6040-10144,Client Follow up,2012
1559112,2012-02-14,15,1,456,1,102,450,90.99869386980441,102-6036-10148,ChanGG Partners to the templates (projects and revenues) adding business unit to the templates (user choice). Changing running period and comparison scenario.,2012
1588435,2012-05-02,2,7,410,3.5,107,150,56.48346626484707,107-6043-10186,CAS-24402-X5K6: Investigate report parameters filtering for remediation,2012
1551755,2012-01-19,2,1,425,3.5,102,150,79.91938945784784,102-6036-10148,Weekly Checkpoint,2012
1550275,2012-01-11,17,7,420,0.5,107,150,103.33051820051068,107-6043-10186,AppDev-Build,2012
1577411,2012-04-04,65,6,190,1.5,102,150,49.79750587202285,102-6022-10147,ERP - Production Support,2012
1618157,2012-08-05,46,43,420,4.5,106,150,74.56515794179182,106-6046-10134,Dimension and fact ETL package development,2012
1558689,2012-02-12,6,2,190,5,102,150,50.79579394556916,102-6037-10184,ERP - Production Support,2012
1657076,2012-12-18,21,51,902,3.5,108,150,68.92187358705812,108-6040-10144,Client Follow up,2012
1650884,2012-11-16,57,61,435,2,104,150,52.463473539840436,104-6033-10140,Architecture Documentation,2012
1627454,2012-08-24,24,55,452,2.5,102,150,81.08353260021727,102-6034-10128,BI - Configure Database,2012
1643441,2012-10-17,58,61,452,5.5,104,300,52.67358381483081,104-6033-10140,BI - Configure Database,2012
1613131,2012-07-16,34,34,425,1.5,102,150,55.80236148218953,102-6029-10139,AppDev-Testing,2012
1588063,2012-04-30,17,21,415,2.5,105,150,56.80843621310643,105-6044-10178,AppDef-Object Model,2012
1602457,2012-06-14,38,8,495,1,102,150,68.33075227987136,102-6023-10214,App Dev - Project Management,2012
1549922,2012-01-09,24,3,457,5.5,103,150,75.64475009487035,103-6020-10217,BI - SSIS Package Design,2012
1553431,2012-01-28,22,5,410,2,104,150,57.036876240711806,104-6020-10210,Develop Technical Specifications,2012
1612153,2012-07-11,50,16,415,4.5,102,450,59.8079768201645,102-6031-10190,AppDef-Object Model,2012
1549181,2012-01-05,68,1,457,0.5,102,750,103.29202656631868,102-6036-10148,BI - SSIS Package Design,2012
1559065,2012-02-14,53,4,190,1.5,104,600,77.15201815972482,104-6023-10169,ERP - Production Support,2012
1578233,2012-04-08,40,16,458,3,102,300,53.24050221827429,102-6031-10190,BI - Reporting Build Phase,2012
1579787,2012-04-16,22,8,495,2,102,150,68.11842494216664,102-6023-10214,"""Build Escalated Case report, create excel pivot report, create power view report""",2012
1619690,2012-08-13,17,15,415,1.5,102,150,67.66572097665801,102-6021-10141,Project site borders implementation,2012
1553974,2012-01-31,61,1,215,1,102,600,82.52095368250801,102-6036-10148,"""CAS-24872-F4V3: Review bulk edit procedure, javascript function, prototype solution""",2012
1657808,2012-12-22,14,42,452,2,110,150,75.65240590002784,110-6024-10166,BI - Configure Database,2012
1656068,2012-12-13,35,57,425,6,110,150,66.11095523332648,110-6028-10204,Call to review shipping report request,2012
1632260,2012-09-18,24,33,457,3.5,102,150,51.58298650489175,102-6020-10139,BI - SSIS Package Design,2012
1651630,2012-11-20,45,49,215,2.5,110,450,75.63488254906416,110-6022-10157,CRM - Build Phase,2012
1592740,2012-05-24,68,20,495,1.5,104,750,79.78988541480891,104-6047-10210,App Dev - Project Management,2012
1551604,2012-01-18,28,3,458,1,103,750,62.34918058624053,103-6020-10217,BI - Reporting Build Phase,2012
1640905,2012-10-04,53,43,190,2.5,106,600,64.75867512660211,106-6046-10134,ERP - Production Support,2012
1617391,2012-08-01,44,35,430,1,107,300,50.306754275417184,107-6047-10202,Set up UAT for Gibson testing,2012
1588304,2012-05-01,37,23,495,1.5,106,150,54.90259905028908,106-6020-10134,App Dev - Project Management,2012
1650092,2012-11-12,59,43,215,1,106,150,65.21135891689615,106-6046-10134,Added AP and AR modules to  Analysis Services. Activated fields.,2012
1560435,2012-02-21,24,8,452,3,102,150,54.76561193714653,102-6023-10214,BI - Configure Database,2012
1556892,2012-02-02,51,4,458,3.5,104,300,65.18626476142236,104-6023-10169,Meeting  and PM to discuss times sheet and GP analytics,2012
1579525,2012-04-15,53,11,190,1,106,600,52.52464917268949,106-6049-10134,ERP - Production Support,2012
1589001,2012-05-05,31,23,190,2.5,106,150,78.62404072772847,106-6020-10134,ERP - Production Support,2012
1632589,2012-09-20,3,45,190,2,102,150,90.92227020613865,102-6051-10172,ERP - Production Support,2012
1552498,2012-01-23,17,4,410,0.5,104,150,66.69963339947137,104-6023-10169,Develop Technical Specifications,2012
1612934,2012-07-15,50,9,435,0.5,102,450,47.264623696498816,102-6025-10191,AppDev-User Guide/Document,2012
1620262,2012-08-16,17,24,420,3.5,102,150,60.11444817649128,102-6041-10187,"""Review UPS exports, meeting with Summer Xiao to discuss UPS report, meeting  Petrov to complete review of exported data""",2012
1569117,2012-03-21,13,6,405,2.5,102,300,55.16179335545975,102-6022-10147,Requirements Definition,2012
1590019,2012-05-10,63,7,495,1.5,107,150,64.15368465508485,107-6043-10186,"""Investigate duplicate sites, trace workflows, request for information, validate data for remediation""",2012
1548776,2012-01-03,12,3,420,1,103,900,76.63872252065902,103-6020-10217,AppDev-Build,2012
1577625,2012-04-05,9,15,410,5,102,150,68.59191412561438,102-6021-10141,Develop Technical Specifications,2012
1592149,2012-05-21,68,20,495,1.5,104,750,66.31469904685143,104-6047-10210,App Dev - Project Management,2012
1641726,2012-10-08,15,39,453,2.5,107,450,62.06604140997371,107-6034-10161,Meeting with  to discuss project status for client.,2012
1570267,2012-03-27,57,5,405,1.5,104,150,67.78515720688377,104-6020-10210,Requirements Definition,2012
1658597,2012-12-26,21,78,458,5,110,150,80.51628242459965,110-6047-10212,"""CAS-24445-K0V0: Review SQL jobs, SSIS packaGG Partners, dimension and fact tables""",2012
1659303,2012-12-30,6,82,190,3,102,150,87.58627538996832,102-6037-10200,ERP - Production Support,2012
1548833,2012-01-03,51,6,902,2,102,300,55.9438971480806,102-6022-10147,market research,2012
1577802,2012-04-06,1,14,190,0.5,105,600,54.05246449654071,105-6039-10131,Microsoft support case for investigations,2012
1653976,2012-12-02,8,65,456,4,107,300,72.18546001847778,107-6049-10186,BI - Acceptance Testing,2012
1610827,2012-07-04,20,39,458,3,107,150,63.77926126927946,107-6034-10161,BI - Reporting Build Phase,2012
1643610,2012-10-18,61,51,215,0.5,108,600,75.52935999028824,108-6040-10144,CRM - Build Phase,2012
1651631,2012-11-20,23,55,215,2.5,102,300,57.714555159836245,102-6034-10128,CRM - Build Phase,2012
1578030,2012-04-07,8,23,452,1,106,300,63.63425484284595,106-6020-10134,Created different scenarios to run the report. Meeting with team to try to optimize the report. Created different scenarios for analysis. Re-created report sugGG Partnersted by solver - optimized tabs.,2012
1631701,2012-09-15,19,59,458,4.5,101,300,71.97910561036244,101-6028-10215,BI - Reporting Build Phase,2012
